Pluto Hospital,"409, Post Office Biulding, Bhoor, Bulandshahr Sushila Vihar Ii, Delhi Road, Bulandshahr",Uttar Pradesh,Bulandshahr,203001,7078591565,PLUTOHOSPITALTPA@GMAIL.COM
Pluto Superspeciality Hospital And Truma Centre,"B-20, Ground Floor, Dnc Complex, Motipura",Gujarat,SABAR KANTHA,383001,9898650101,HOSPITALPLUTO7@GMAIL.COM
Plutus Hospital,"261, 20-90/1",Telangana,Ranga reddy,501218,9030777465,PLUTUSHOSPITAL.TPA@GMAIL.COM
Pmc Hospital Pvt Ltd,"B-1/3-12, Ravindrapuri Extn, Durgakund, Varanasi-221005",Uttar Pradesh,Varanasi,221005,7309360005,pmchospitalvaranasi@gmail.com
PMM Hsopital,"Chengal, kalady",Kerala,Paravur,683574,,pmmhospital1991@gmail.com
Polakulath Narayanan Renai Medicity,"P B No.2259, Palarivattom P.O, Mamangalam, Cochin - 682 025.",Kerala,Cochin,682025,4842880000,CORPORATERELATIONS@RENAIMEDICITY.ORG
Polaris Hospital,"2ND FLOOR, PLOT NO.19 -C, OPP.SHAH KONGDOM, SEC.20, Navi Mumbai, Maharashtra-410210",Maharashtra,Mumbai,410210,9372338820,hospitalpolaris@gmail.com
Polaris Hospital (A Unit Of S.S Healthcare),"Sector 48, Sohana Road, Opposite Rahaja Mall,",Haryana,Gurgaon,122018,9662736580,polarishospital2020@gmail.com
Polaris Neurosciences Hospital (A Unit Of Sharma Nursing Home,I-12 Lawyers Colony Bye Pass Road Agra,Uttar Pradesh,Agra,282005,7060006162,POLARISNEUROSCIENCESAGRA@GMAIL.COM
Poly Eye Hospital,"1560,Urban Estate,Phase-II,Jamalpur, LUDHIANA",Punjab,Ludhiana,141010,2671731,polyeyetpa@gmail.com
Pondicherry Institute Of Medical Sciences,Ganapathichettikulam,Puducherry,Puducherry,605014,9894025506,pims.insu@gmail.com
Ponmalligai Hospital Private Ltd,"No.1, Kakkan Nagar, 1st Main Road",Tamil Nadu,Chennai,600088,044 - 22551475 / 43595999,ponmalligai@gmail.com
Ponnammal Duraiswamy Eye Clinic,"110, Senguptha Street, Ramnagar, Coimbatore",Tamil Nadu,Coimbatore,641009,9842232205,pdeyehospital@gmail.com
Ponni Hospital,"42,PACHAPALAYAM,TRICHY MAIN ROAD",Tamil Nadu,Palladam,641664,250000,PONNIHOSPITALINSURANCE@GMAIL.COM
Pooja 3d Hospital And Diabetes Center,#103 BANASAWADI MAIN NEXT TO BATA SHOW ROOM AND FLYOVER SUBBAIAHNAPALYA BANGALORE,Karnataka,bengaluru,560033,25459056,drkrishna3d@gmail.com
Pooja Critical care neuro and trauma hospital ,Panna Road Umari Satna Mp,Madhya Pradesh,Satna,485001,9589102326,POOJAHOSPITALSATNA@GMAIL.COM
Pooja Hospital (Cashless Only For Pvt Insurers),"Alandi Road,Opposite to HP Petrol Pump",Maharashtra,Pune,411039,27121111/27123332,mediclaim.poojahospital@gmail.com
Pooja Nursing Home,"C-101, Soni Shopping Centre",Maharashtra,Mumbai,400102,9892932342,POOJASUPERSPECIALITY@GMAIL.COM
Pooja Nursing Home,"1st Floor, Shridhar Smruthi, Behind Deodhar Hospital, Gokhale Road, Thane West",Maharashtra,Thane,400602,9232141499,POOJANHOME@GMAIL.COM
Pooja Nursing Home & Critical Care Unit,"At- Bajaj Nagar, Chinchban Colony, X-158, Opp-Sterlite Company, Aurangabad",Maharashtra,Aurangabad,431136,7498082143,poojanursinghome2020@gmail.com
Poojitha Hospital,"7-2-1799/4a/2, Sanathnagar",Telangana,Hyderabad,500018,040 - 23711366,drmmreddy1965@gmail.com
Poona Eye Care Pvt Ltd,"62/9,Erandwana Shop No 1,Lajwanti Apartments,Opposite Sonal Hall,Next ToSonchapha Jewellers",Maharashtra,Pune,411004,25000000,POONAEYECARE@GMAIL.COM
Poonam Meditech Hospital,Polt No-07 Chopra,Madhya Pradesh,Bhopal,462010,7974616501,HOSPITALPOONAMMEDITECH@GMAIL.COM
Poorna Eye Hospital,"Opp. K.E.B. N.R Extension, Chintamani",Karnataka,Chintamani,563125,8154250070,venugopal@gmail.com
Poornima Hospital,"No. 200/A, Hmt Layout, Rt Nagar",Karnataka,Bengaluru,560032,9662736701,poornimahospital@gmail.com
Poorva Eye Care,72 HEMCHANDRA NASKAR ROAD,West Bengal,Kolkata,700010,9830077136,POORVAEYECARE@GMAIL.COM
Popular Medicare ,"243/3, Near Natwan Police Booth, Jangi Road, Mirzapur",Uttar Pradesh,Mirzapur,231001,245047/48,corporate.mirzapur@popularhospital.com
Popular Medicare Ltd,"N-10/60, A-2, Near Kakarmatta Railway Crossing, Varanasi.",Uttar Pradesh,Varanasi,221004,9389742359,CORPORATEPMLVNS@GMAIL.COM
Popular Nursing Home(A Unit Of Popular Hospital Llp),"Ashok Pajpath,Muradpur,Chowhatta, Opp- Darbhanga House",Bihar,Patna,800004,2689997,POPULARHOSPITALLLP@GMAIL.COM
Porwal Hospital,Love Garden Road R.C. Vyas Colony Bhilwara,Rajasthan,bhilwara,311001,9829047350,bakliwalravi@gmail.com
Positron Multispeciality And Cancer Hospital,"HEALTHCENTRE PLOT, SUNCITY, SECTOR 35, BLOCK B , ROHTAK",Haryana,Rohtak,124001,8571081699/663005,tpa@positronhospital.com
Poulami Hospitals,"Plot No A2, & B-17, Block No 19, Rukminipuri, Kapra, Sainikpuri",Telangana,Hyderabad,500062,8639493341,poulomi.corporate@gmail.com
Powai Polyclinic And Hospital,19/A Opp.I I T Main Gate Powai,Maharashtra,Mumbai,400076,022 - 25780707 /25779756,SAJ_1966@HOTMAIL.COM
Poyanil Hospital,"P.B. No. 15, Kozhencherry - 689641, Pathanamthitta District",Kerala,Pathanamthitta,689641,"468-2310600, 2214360",insurancepoyanil@gmail.com
Pp Mand Maniya Childrens Super Speciality Hopsital And Maternity Home,C1 GANESH COLONY ,Gujarat,Surat,395006,9099979976,drnileshmaniya@gmail.com
Pp Maniya Hospital Private Limited,"Near Mamata park Society -1, Opp. Dharuka College, Kapodra - Varachha Main Road, VARACHHA MAIN ROAD, Surat",Gujarat,Surat,395006,9.69E+09,CAO.PPMANIYA001@GMAIL.COM
Ppk Hospital,"Main Road, Opp. To Csi Church",Tamil Nadu,Maarthandam,629165,9442521919,ppkvijayakumar@gmail.com
Praanaa Pain Clinic,pillar no 138 above idbi bank attapur hyderabad,Telangana,Ranga reddy,500048,7780205701,PRAANAA.HOSPITAL@GMAIL.COM
Prabha Eye Clinic And Research Centre,"# 504, 40th Cross, 8th Block, Jayanagar, Bangalore",Karnataka,bengaluru,560070,8105616002,insurance@prabhaeyeclinic.com
Prabha Eye Hospital,"Kalyan Enclave,",Haryana,Palwal,121102,9354515260,PRABHAEYEHOSPITAL@GMAIL.COM
Prabha Hospital,Old Dusshera Ground Road Near New Telephone  Elchange Moga,Punjab,Moga,142001,01636221211 / 9872047821,PRABHAHOSPITALMOGA@GMAIL.COM
Prabha Hospital And Trauma Centre,"672, GEETA MANDIR, MATHURA, BYE PASS ROAD, SIKANDRA",Uttar Pradesh,Agra,282007,9012516000,tpa.prabhahospital@gmail.com
Prabha Medical Centre,Plot No : SB25 Sector 117 Noida GB Nagar,Uttar Pradesh,Noida,201301,9971813165,PRABHAMEDICALCENTRE117@GMAIL.COM
Prabhakar Hospital,"Kothapeta,Mandapam",Andhra Pradesh,Vizianagaram,535002,7396731738,prabhakarhospital9@gmail.com
Prabhat Eye Institute,"Juhi Serenity, Office 1-3, Plot No 24, Sector 8, Ghansoli, Navi Mumbai, Maharashtra 400701",Maharashtra,Thane,400701,9769432224,PRABHATEYEINSTITUTE@GMAIL.COM
Prabhat Hospital,"Kesharipur, Bhullanpur, (34 B.N Infront Of West Pac Gate)",Uttar Pradesh,Varanasi,221108,8090171974,CORP.PRABHATHOSPITAL@GMAIL.COM
Prabhat Shri Hospital,"C-10, Padmanabh Nagar, Prabhat Square",Madhya Pradesh,Bhopal,462023,49520111,prabhatshri2021@gmail.com
Prabhavati Ent Centre,"A-01, B-01 Shop Unit B, Shop Unit C Kahsi Krupa Chs, St Stand Rd, Nallasopara West 401203",Maharashtra,Mumbai,401203,8879667559,DRSANGAMPAL@GMAIL.COM
Prabhawati Hospital,East Jail Road,Jharkhand,Ranchi,834001,6457901,PRABHAWATIHOSPITALRANCHI@GMAIL.COM
Prabhjot Eye Hospital,"Near Central Bank Of India, Sultanwind Road, Amritsar",Punjab,Amritsar,143001,9646255945,PRABHJOTEYEHOSPITAL@GMAIL.COM
Prabhu Nursing Home,"NO.25, VENKATESAN ROAD, PONNAGAR, TRICHY",Tamil Nadu,Trichy,620001,2481454,PDSC2020@YAHOO.COM
Prabhu Poly Clinic,"94, New Scheme Road, Pollachi",Tamil Nadu,Pollachi,642002,9809413641,PRABHUHOSPITAL224407@GMAIL.COM
Prachi Hospital,"Vasant Vihar Housing Complex, Pokhran Road No.2, Vasant Vihar,",Maharashtra,Thane,400610,21712244,PRACHIHOSPITAL2020@GMAIL.COM
Prachi Hospital,"SECTOR -C -105, SHANTIPURAM, PHAPHAMAN, ALLAHABAD",Uttar Pradesh,Allahabad,211013,2447900,tpa@prachihospital.com
Prachin Healthcare Multispeciality Hospital (A Division Of Dake Hospitals Pvt.Ltd),"Plot No. 69/2, Near Hotel Garden",Maharashtra,Mumbai,410206,71333258/71333259,TPA@PRACHINHEALTHCARE.COM
Pradeep Hospital And Fracture Clinic,"NH 11, Be Narayan Gate, Bharatpur, Rajasthan 321001",Rajasthan,Bharatpur,321001,9887896896,PRADEEPHOSPITALTPA@GMAIL.COM
Pradnya Nethralaya,"#04, 6th Cross, Ganesh Block, Dinnur Road, Rt Nagar",Karnataka,Bengaluru,560032,9945171287,pradnyanethralaya@gmail.com
Pragathi Hospital,G.N.Road Ashoka Nagar,Karnataka,Mandya,571401,9844136146,pragathihealthcare@gmail.com
Pragathi Speciality Hospital,"Volwar Main Road, Puttur, Dakshina Kannada",Karnataka,Puttur,574201,08251 - 231026 / 236326,pragathihospital326@gmail.com
Pragati Eye Centre,"H 15, KRISHNA NAGAR, NEAR VIJAY CHOWK, NEW DELHI",Delhi,New Delhi,110051,9968880000,pragatieyecentredelhi@gmail.com
Pragati Hospital And Icu,"GROUND FLOOR, RAJSHREE SHAHU MAHARAJ COMPLEX, KAMNAGAR HOSPITAL ROAD, NEAR R S M SCHOOL, RAJIV GANDHI NAGAR, THANE (WEST)",Maharashtra,Thane,400603,9819371463,pragatihospitalthane@gmail.com
Pragati Multispeciality Hospital,"Sai Vaibhave Bldg, First Floor, Near Mulgaonkar Hospital, R.J. Road, Dahisar East -Mumbai -400068",Maharashtra,Mumbai,400068,8104348788/022-28283000,pragatihospitaltpa@gmail.com
Pragati Netra Rugnalaya,"9th Lane, Rajarampuri, Kolhapur, 416008",Maharashtra,Kolhapur,416008,9822044209,drmajoglekar@gmail.com
Pragati Super Speciality Hospital,"75-6-18, Prakash Nagar, Main Road, Rajahmundry East Godavari",Andhra Pradesh,Rajahmundry,533001,8832440397,PRAGATIHOSPITAL1998@GMAIL.COM
Pragjyoti Eye Care And Research Centre Pvt Ltd,"#29, Zoo Nazengi Road, Hatigarh, Grariali, Guwahati 781021",Assam,Guwahati,781021,0361 - 2417050,PRAGJYOTIEYECARE@GMAIL.COM
Pragma Hospital ,DABWALI ROAD BATHINDA	BATHINDA	PUNJAB	151001,,,151001,9023120305,pragmahospitals@gmail.com
Pragma Hospitals,"5-4-1691,P.No:4,Sushma Sai Nagar,Beside Sub Registrar Office,Auto Nagar,Vanasthalipuram",Telangana,Ranga reddy,500070,8341666108,PRAGMA.CLAIMS@GMAIL.COM
Pragna Hospital,"6-3-347/22/B/1, Dwarakapuri Colony, Near Sai Baba Temple, Panjagutta, Hyderabad",Telangana,Hyderabad,500016,9010672417,pragnapreauth@gmail.com
Praja  Vydyasala Multi  Speciality  Hospital,Gujjanagundla Opp:D-Mart,Andhra Pradesh,Guntur,522006,0863-2354460,PRAJAVYDYASALAGUNTUR@GMAIL.COM
Praja Hospital,Praja Hoispital,Tamil Nadu,Kolathur,600099,4435112244,PRAJAHOSPITAL23@GMAIL.COM
Praja Life Care Hospital,"Opp. Petrol Pump, Sirpur, Kaghaznagar- Kumrambheem Asifabad (Ts) 504296",Andhra Pradesh,Adilabad,504296,8008880802,PRAJALIFECARECLAIMS@GMAIL.COM
Prajjwal Eye Care And Laser Centre,"Krishnaneela Apartment, Opp. Sheetal Shopping Centre, B.P. Road, Bhyander East",Maharashtra,Mumbai,401105,7506852015,HARSHITAMISHRA669@GMAIL.COM
Prakasam Super Speciality Hospital,"37-169/49, Sundharaiah Bhavan Road,",Andhra Pradesh,Ongole,523001,7799818999,cashless.prakasamhospital@gmail.com
Prakash Childrens Hospital & Neonatology Centre,Onkar Nagar MM Chember,Maharashtra,Jalgaon,425001,5634221711,prakashchnc1@gmail.com
Prakash Eye Care,"Unit no 203, Link Lotus bldg, Mith chowky Signal, Malad West, Mumbai",Maharashtra,Mumbai,400064,9820226076,prakasheye27@gmail.com
Prakash Eye Hospital,"Civil Line, Doctor Colony Rudrapur, Rudrapur",Uttarakhand,Rudrapur,263153,9756656002,prakasheyehospitalrdr@gmail.com
Prakash Eye Hospital And Laser Center,"Garden House Colony, Opp. Hotel Harmony Inn, Garh Road, Meerut",Uttar Pradesh,Meerut,250004,9837897788,prakasheyehosp@gmail.com
Prakash Eye Hospital And Laser Center,"80/57,Madhyam Marg,Near Patel Marg,Mansarovar,Jaipur",Rajasthan,Jaipur,302020,4018556,PRAKASHEYEHOSPITALSFS@GMAIL.COM
Prakash Hospital,"Plot No 03&04 Main Madanpuri -Jyoti Park Road, Street No 05 Jyoti Park Gurgaon",Haryana,Gurgaon,122001,9268618744,PRAKASHHOSPITALGGM@GMAIL.COM
Prakash Hospital,OPP. CANARA BANK ATM BAZAAR STREET MULBAGAL,Karnataka,Mulbagal,563131,242839,prakashhospital2839@gmail.com
Prakash Hospital,"Site#2, Near Aggarwal Public School, Sector-3., Ballabhgarh",Haryana,BALLABHGARH,121004,0129-2300842,prakashhospital@rediffmail.com
Prakash Hospital And Trauma Centre,"NH-29, SHAHADATPURA, BRAHMSTHAN , MAU, UP, 275101",Uttar Pradesh,Mau,275101,2226535,prakashhospitalmau@gmail.com
Prakash Hospital And Trauma Centre (Cashless Only For Pvt Insurers),"NH-8, Manesar",Haryana,Gurgaon,122051,9992845550,prakashhospital05@gmail.com
Prakash Hospital Greater Noida (Unit Of Gautam Budh Health Care Foundation),"Plot 9A, Pocket P-2,Builder Area, Sector-Omega-1",Uttar Pradesh,Gautam Buddha Nagar,201308,09810904081,PRAKASHHOSPITALGN@GMAIL.COM
Prakash Hospital Pvt Ltd,"D-12, Sector 33, Opp. Ntpc Office, Noida",Uttar Pradesh,Noida,201301,9810479618,prakashhospital@gmail.com
Prakash Memorial Clinic,Near Ganesh Bhaji Mandai  Islampur  415409,Maharashtra,Islampur,415409,9822042865,satishgosavi@msn.com
Prakash Netra Kendr Pvt. Ltd.,"Nh-2, Vipul Khand-4, Gomti Nagar",Uttar Pradesh,Lucknow,226010,9935856643,pnk.tpa@gmail.com
Prakash Netralay,"Plot No. 131/14, Opp.Provident Fund Office, Zone Ii, Mp Nagar, Bhopal - 462011 ( Mp)",Madhya Pradesh,Bhopal,462011,7554064747,drprakash.eyecare@gmail.com
Prakash Netralaya And Retina Foundation Aligarh,"Hig-06, Ramghat Road, Avantika Phase- Ii",Uttar Pradesh,Aligarh,202001,9837079180,manojsaxena5@gmail.com
Prakash Ubeja Superspeciality Hospital,"Indore road, Padawa",Madhya Pradesh,Khandwa,450001,9425928689,PUSSHKHANDWA@GMAIL.COM
Prakrithi eye hospital,"A/P URULIKANCHAN,ASHRAM ROAD,FRONT OF NISARGOPACHAR,TAL: HAVELI,DIST: PUNE,412202	PUNE	MAHARASHTRA	412202",Maharashtra,Pune,412202,9764037584,DRSMITASUBANDHHOSPITAL@GMAIL.COM
Prakriya Hospital,"NO. 41, RAJA REDDY LAYOUT",Karnataka,bengaluru,560073,8660956702,insurance@prakriyahospitals.com
Prakruti Care Hospital,"1ST & 2ND Floor , Siddheshwar Arcade",Maharashtra,Thane,400605,7738211094,insurance.prakruticare@gmail.com
Prameela Hospitals,"10-3-206, ",Andhra Pradesh,Tirupati,517501,8772220948,insurancephtpt@gmail.com
Pramila Hospital And Ivf Center,"10, GUMASTA NAGAR",Madhya Pradesh,Indore,452009,9826727923,HOSPITALPRAMILA@GMAIL.COM
Pramodh Hospital,"1-8-283, Balasamudram, Hanumakonda, Beside Canara Bank",Telangana,Warangal,506001,0870 - 2568899,pramodahospital@yahoo.co.in
Pranaam Hospital,"Ist Floor, Megha Hills Co Mplex , Miyapur, Hyderaba",Telangana,Ranga reddy,500050,8498928844,pranaam@pranaamhospitals.in
Pranahitha Hospital,Beside Likitha Diagnostics Pochamma Temple Lane Pillar A-1555 Chaitanyapuri Dilsukhnagar Hyderabad,Telangana,Secunderabad,500061,9999999999,PRANAHITHAINSURANCE2022@GMAIL.COM
Pranav Hospital,NEAR HANDADY GRAMA PANCHAYAT,Karnataka,Udupi,576213,9632664999/9886822819,pranav1hospital@gmail.com
Pranav Hospital Multispeciality And Icu Center,"63, Renuka Nagar, Kadegaon Devi, Ahmednagar",Maharashtra,Ahmednagar,414005,0241 - 255407 / 2550307 / 9890904458,pranavmultiandicucenter@gmail.com
Pranav Hospitals P Ltd,108/38 Brindhavan Road ,Tamil Nadu,Salem,636004,4272336733,pranavsalem@gmail.com
Pranav Multispeciality Hospital,"Sai Nirman Plaza, 1st floor, Gotheghar, Pandit naka,  ",Maharashtra,Thane,421601,271171,pranavhospitalshp@gmail.com
Pranavam Hospital,Near Ksrtc Junction,Kerala,Punalur ,691333,475-22270333/2221949,pranavam2004punalur@gmail.com
Pranavi Nursing Home,"D.No.4-17-796,Subbaraopet, Tdepalligudem-534101",Andhra Pradesh,Tadepalligudem,534101,8977678245,PRANAVANIHOSPITALSINSURANCE@GMAIL.COM
Pranayam Lung & Heart Institute,LAKULESH PARK SOCIETY,Gujarat,Vadodara,390022,2460725246,info@pranayamlunginstitute.com
Pranjali Maternity Surgical And General Hospital,"Veer Savarkar Nagar, Opp R J Thakur Collage, Behind Thane Esis Hospital",Maharashtra,Thane,400606,022 - 25834321 / 25811939,dr.prasanna2311@gmail.com
Prarthana Hospital And Research Centre,"Pts New Bus Stand Road,",Madhya Pradesh,Rewa,486001,9109382636,PRARTHANATPA@GMAIL.COM
Prasad Eye Hospital,"No. 11, Krinshan Nagar Indistrial Layout, D.R.C. Post, Near Christ College, Hosur Main Road, Bangalore - 560 029.",Karnataka,Bengaluru,560029,9662736667,PRASADEYEHOSPITAL@HOTMAIL.COM
Prasad Eye Hospital,Thana Chowk Ramgarh Cantt,Jharkhand,Ramgarh Cantt,829122,9972844373,DRINDRANATHPRASAD@GMAIL.COM
Prasad Hospital,"Mig-204, Road No 1, Kukatpally",Telangana,Hyderabad,500072,9248014466,prasadhospital8@gmail.com
Prasad Hospital,"(prasad slv hospital), SITE NO. 4/31, 1ST MAIN",Karnataka,bengaluru,560004,8861796435,prasadhospitalyel@gmail.com
Prasad Hospital,"10, Dongre Layout ",Maharashtra,Nagpur,440010,2247676,HR.PRASADHOSPITAL@GMAIL.COM
Prasad Hospital,"Brahmpura, Muzaffarpur",Bihar,Muzaffarpur,842003,9570996621,tpaprasad@gmail.com
Prasad Hospital,"Challakere Main Road, Maheshwari Layout, Challakere Gate, Chitradurga",Karnataka,Chitradurga,577501,9740565856,INSURANCE.PRASADHOSPITAL@GMAIL.COM
Prasad Hospitals India Private Limited,"Plot no:15, JNTU - Pragathinagar ROAD,Opp. Nexa showroom, Aditya Nagar, KPHB",Telangana,Medchal-Malkajgiri,500090,9912974345,INSURANCE.PRG@PRASADHOSPITALS.IN
Prasad Hospitals India Private Limited,"44-617/12, Ida Nacharam, Behind Telephone Exchange",Telangana,Medchal-Malkajgiri,500076,9010666622,INFO@PRASADHOSPITALS.IN
Prasad Multi Speciality Hospital,D.No. 15-15-5 Nuthi Radha Krishna (St)Madanapalle Chittoor-517325(Andhra Pradesh),Andhra Pradesh,Madanapalle,517325,9441155153,PRASADHOSPITAL.CASHLESS@GMAIL.COM
Prasad Nethralaya,"NEAR MAHAKALI TEMPLE, ujjodi, NH66",Karnataka,Dakshina Kannada,575002,8095246565,INSURANCE.PNMLR@GMAIL.COM
Prasad Netralaya,"12-4 -2a1, A. J.Alse Road, Behind Alankar Theatre.",Karnataka,Udupi,576101,9481323324,PRASADEYEHOSPITAL@GMAIL.COM
Prasad Netralaya(Cashless Only For Govt Scheme),"17C1C2, Niharika, Mp Nagar, Korba, Cg495677",Chhattisgarh,Korba,495677,7759245694,DRHRPRASADKRB@REDIFFMAIL.COM
Prasad Surgical And Children Nursing Home (Unit Of Sparrsh Healthcare),"1St Floor, Yogeshwardham, Chandanbaug Road, Above Union Bank, Mulund West",Maharashtra,Mumbai,400080,022 - 25685787 / 25921001,TPAPRASAD2021@GMAIL.COM
Prasanna Balrugnalaya,"3rd Floor, Rajvee Enccave, New Pandit Colony, Behind Old Nmc, Nasik",Maharashtra,Nashik,422003,9422752714,prasannabalrugnalay@yahoo.in
Prasanth Super Speciality Hospital,"No:36 & 36 A, Velachery Main Road, Velachery, Chennai- 42",Tamil Nadu,Chennai,600042,9176445755,vel.insurancepssh@gmail.com
Prasanthi Hospital,"D.No 8-5-28/29, Hegde Vari Street, Sattenapalli – 522403",Andhra Pradesh,Vijayawada,522403,234898,PRASANTHIHOSPITAL2020@GMAIL.COM
Prashamani Hospital,Balagadi Road Koppa,Karnataka,Chikmagalur,577126,8265-221996,PRASHAMANIHOSPITAL07@GMAIL.COM
Prashant Memorial Charitable Hospital,"Road # 4, Juranchapra",Bihar,Muzaffarpur,842003,6212227035,PMCHMFP@GMAIL.COM
Prashant Super Speciality Hospital,"Near R.T.O , Ramghat Road",Uttar Pradesh,Aligarh,202001,0571 - 2740738,TREHANPRASHANTSINGH@YAHOO.CO.IN 
Prashanth Hospital,"No. 77, Harrington Road, Chetpet, Chennai",Tamil Nadu,Chennai,600031,9841030388,pmhinsurance2005@gmail.com
Prashanth Hospital,"Labbipet, Opp M.G. Road",Andhra Pradesh,Guntur,522510,9398382506,PRASHANTH_HOSPITAL@REDIFFMAIL.COM
PRASHANTH HOSPITAL.,"#8/45,80 Feet Road SBM Colony Bsk 1st Stage",Karnataka,Bengaluru,560050,80-26422030,PRASHANTHHOSPITAL2016@GMAIL.COM
Prashanth Maternity Hospital,opp. Karnataka bank station road Dharwad,Karnataka,Dharwad,580007,2440531,prashanth.aasthaa@gmail.com
Prashanth Medical Service,Iii Main  Ii Cross  Nehru Nagar,Karnataka,Mandya,571401,08232 - 224805,PRASHANTHMEDICALSERVICES@GMAIL.COM
Prashanth Super Speciality Hospitals Pvt Ltd,"No.45, T S No : 1/4 & 1/5, Jawharlal Nehru Road, Kolathur, Chennai ",Tamil Nadu,Chennai,600099,5643218914,kolathurprashanthinsurance@gmail.com
Prashantha Hospital,"# 90/D, Bommana Halli Circle",Karnataka,Bengaluru,560068,080 - 25737107 / 41503714,prashanthhospital1996@gmail.com
Prashanthi Hospital,"# 2-9/9, VIDHYANAGAR",Telangana,Nalgonda,508252,9662736723,PRASHANTHIHOSPITAL2016@GMAIL.COM
Prashanthi Hospital,"7-3-94, MACHILIBAZAR HANAMKONDA",Telangana,Warangal,506011,9100039350,cashlessdept@gmail.com
Prashanthi Multi Speciality Hospital,"#43-107/1-24/3/5,3/6,3/7,Ward,Siingh Nagar Colony, Vijayawada-520002
",Andhra Pradesh,Krishna,520002,9985033325,PRASHANTHIHOSPITAL.ORG@GMAIL.COM
prashanthi super speciality hospital,nehru nagar khammam ,Telangana,Khammam,507001,9000397547,prashanthi.ssh@gmail.com
Prashanths Gk Hospitals,"5-7-100/12/ Doctors Lane, Nirmal",Telangana,Nirmal,504106,08734-241622,GKHOSPITALS.NIRMAL@GMAIL.COM
Prasidh Hospitals Pvt. Ltd.,"Plot.No.20,21,Sahararoad,Ganeshnagar",Telangana,Ranga reddy,500070,8297045678,INSURANCE@PRASIDHHOSPITALS.COM
Prasitha Hospital,66 67 Vellaikottai west car street aruppukottai,Tamil Nadu,VIRUDHUNAGAR,626101,8072939246,PRASITHAHOSPITAL@GMAIL.COM
Pratap Hospital,Door number 54/1 7/2/1 vijaya lakshmi colony mahanadu road,Andhra Pradesh,Krishna,520008,8712022521,INSURANCEPRATAPHOSPITALS@GMAIL.COM
Pratap Hospital,"Mini Bypass Road, Karamchari Nagar, Bareilly",,,243122,9997288080,tpadeskprataphospital@gmail.com
Pratham Hospital,"DIVYAM COMPLEX, 16-HANS SOCIETY",Gujarat,Surat,395006,2547272,nihalsmiling@gmail.com
Prathamesh Hospital,"Namdev Vihar, D-wing, 1st Floor, Don Bosco pre school, Chikanghar Rambhag No.4, Kalyan West",Maharashtra,Thane,421301,9222711603/9920970403,PRATHAMESHHOSPITAL2017@GMAIL.COM
Prathana Surgical And Medical Hospital,"Duplex Market, Nayannagar, Krishnanagar",Gujarat,Ahmedabad,382345,9825070624,prathana.hospital@yahoo.com
Prathiba Eye Hospital,"Opposite Syndicate Bank, Kadri Road",Karnataka,Mangaluru,575003,9845085574,rajpg@yahoo.com
Prathima Cancer Hospital Pvt Ltd,"Sr no 622 Paidipally hanamakonda dt warangal , Sr no 622 Paidipally hanamakonda dt warangal	WARANGAL	TELANGANA",Telangana,WARANGAL URBAN,506006,9345108108,prathimacancerhosp.warangal@gmail.com
Prathima Hospitals (A Unit Of Mamatha Medicare Pvt Ltd),"Plot No. 27, Bhagyanagar Colony Extn., Opp. Sivaparvathi & Arjun Theatre, Kphb Main Road, Kukatpally",Telangana,Hyderabad,500072,9502681223,mamathahospital@yahoo.co.in
Prathima Hospitals (A Unit Of Sri Sai Balaji Health Care India Pvt. Ltd.),"Door No: 3-4-3, Kachiguda Station Road",Telangana,Hyderabad,500027,7337336640,billingkcg@prathimahospitals.com
Prathima Relief Institute Of Medical Science,"H.No. 51-3-630&631, Sahasra Nagar , Near Ayyappaswamy Temple, Mulugu Road Hanmakonda-506007",Telangana,Hanumakonda,506007,2989666,INSURANCE.PRATHIMARELIEFHSPTL@GMAIL.COM
